Title,original_title,budget,original_language,homepage,overview,runtime,revenue,release_date,vote_average,vote_count,genres,spoken_languages,production_countries,web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization
The New Romantic,The New Romantic,0,en,,"In order to escape her looming post-graduation fate that includes student debt and zero romantic prospects, Blake Conway becomes a sugar baby. As the aspiring journalist and hopeless romantic documents the adventure, she sets out on a quest to figure out if society is right to judge these women and if her own self worth comes with a price.",82,0,2018-10-19,6.3,108,"Drama, Comedy",English,Canada,https://www.nytimes.com/2018/11/08/movies/the-new-romantic-review.html,A college newspaper columnist writes about her experiences trading gifts for sex in a film that squanders its good will.,The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'The New Romantic (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Barden, Jessica (1992- )', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Stone, Carly (Film Director)', 'rank': 4, 'major': 'N'}]",2018-11-08T12:05:01+0000,269.0,‘The New Romantic’ Review: Experiments With Love and Money,,,The New Romantic,,,,By Teo Bugbee,"[{'firstname': 'Teo', 'middlename': None, 'lastname': 'Bugbee', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
Pimp,Pimp,0,en,,"An urban love story set on the hard streets of the Bronx. A struggling female pimp, named Wednesday, grows up learning the game from her dad. Once he's gone she's left to look out for her prostitute mother and girlfriend Nikki.",86,0,2018-11-09,6.3,29,Drama,English,United States of America,https://www.nytimes.com/2018/11/08/movies/pimp-review.html,This lurid melodrama follows a female pimp (Keke Palmer) and her girlfriend-prostitute.,The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Palmer, Keke', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Gathegi, Edi', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Crokos, Christine', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'Pimp (Movie)', 'rank': 5, 'major': 'N'}]",2018-11-08T12:00:01+0000,270.0,‘Pimp’ Review: Blaxploitation and Lesbian Love,,,Pimp,,,,By Jeannette Catsoulis,"[{'firstname': 'Jeannette', 'middlename': None, 'lastname': 'Catsoulis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
In a Relationship,In a Relationship,0,en,,"Long-term couple Owen and Hallie are breaking up—or maybe not?—and just as their relationship reaches a turning point, Matt and Willa embark on a romance of their own.",92,0,2018-11-09,5.8,103,"Drama, Comedy, Romance",English,"Mexico, United States of America",https://www.nytimes.com/2018/11/08/movies/in-a-relationship-review.html,"Sam Boyd’s gentle, loose-limbed romantic comedy wins no prizes for originality.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Roberts, Emma (1991- )', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'ANGARANO, MICHAEL', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Hemingway, Dree (1987- )', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'In a Relationship (Movie)', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Boyd, Sam (Film Director)', 'rank': 6, 'major': 'N'}]",2018-11-08T12:00:01+0000,253.0,‘In a Relationship’ Review: Two Couples at Opposite Stages of Love,,,In a Relationship,,,,By Jeannette Catsoulis,"[{'firstname': 'Jeannette', 'middlename': None, 'lastname': 'Catsoulis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
They'll Love Me When I'm Dead,They'll Love Me When I'm Dead,0,en,https://www.netflix.com/title/80124722,"As his life comes to its end, famous Hollywood director Orson Welles puts it all on the line at the chance for renewed success with the film The Other Side of the Wind.",98,0,2018-08-31,7.2,130,Documentary,"Français, Hrvatski, English",United States of America,,,,,,,,,,,,,,,,
Jail in Burning Island,火燒島之橫行霸道,0,zh,,"A young police officer ""makes a mess"" of a police operation, shoots a man in self-defense, and ends up in prison. There he learns that the world isn't black and white, but has many shades of gray, and makes new friends and enemies.",98,0,1997-04-25,5.3,3,"Action, Drama",普通话,Taiwan,,,,,,,,,,,,,,,,
After Everything,Depois de Tudo,0,pt,,"After farewell, the waiting. After the waiting, the return. After everything, all they wish for is to be together and one day is enough for them to wait for the next one.",12,0,2008-11-08,7.2,4,Drama,Português,Brazil,,,,,,,,,,,,,,,,
Quincy,Quincy,0,en,https://www.netflix.com/title/80102952,"An intimate look into the life of icon Quincy Jones. A unique force in music and popular culture for 70 years, Jones has transcended racial and cultural boundaries; his story is inextricably woven into the fabric of America.",124,0,2018-09-21,7.3,100,"Documentary, Music",English,United States of America,https://www.nytimes.com/2018/09/20/movies/quincy-review-quincy-jones.html,"A documentary reveals its octogenarian subject as still busy and productive, and not a little haunted by memories of friends now gone.",The New York Times,"[{'name': 'creative_works', 'value': 'Quincy (Movie)', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Jones, Quincy', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Jones, Rashida', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Hicks, Alan', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Documentary Films and Programs', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Music', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Netflix Inc', 'rank': 7, 'major': 'N'}]",2018-09-20T14:00:01+0000,460.0,Review: ‘Quincy’ Captures a Lifelong Love Affair With Music,,,The Man Behind the Music,,,,By Glenn Kenny,"[{'firstname': 'Glenn', 'middlename': None, 'lastname': 'Kenny', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
In the Mood for Love,花樣年華,150000,cn,,"In Hong Kong of 1962, Mrs. Chan and Mr. Chow, a journalist, move into neighbouring apartments on the same day. Their encounters are formal and polite—until a discovery about their respective spouses creates an intimate bond between them.",99,14204632,2000-09-29,8.111,2533,"Drama, Romance","广州话 / 廣州話, Français, Español","France, Hong Kong, Netherlands",,,,,,,,,,,,,,,,
"Bel Canto, or May a Hooker Sob?",Belcanto oder Darf eine Nutte schluchzen?,0,de,,A film by Robert van Ackeren.,94,0,1977-11-03,0.0,0,Drama,Deutsch,Germany,,,,,,,,,,,,,,,,
Citizen in the Temple,Citizen in the Temple,0,en,,On a wasteland planet a man must choose between his love and his rebellion.,35,0,,3.0,1,,,,,,,,,,,,,,,,,,,
Bread,Nan,10000,ku,,Sahim Omar Kalifa's graduating Film. A Kurdish family is trying everything to obtain residence papers and stay in Belgium.,30,0,2008-09-08,5.3,3,"Drama, Crime","Nederlands, ","Belgium, Iraq",,,,,,,,,,,,,,,,
In the Mood for Love,花樣年華,150000,cn,,"In Hong Kong of 1962, Mrs. Chan and Mr. Chow, a journalist, move into neighbouring apartments on the same day. Their encounters are formal and polite—until a discovery about their respective spouses creates an intimate bond between them.",99,14204632,2000-09-29,8.111,2533,"Drama, Romance","广州话 / 廣州話, Français, Español","France, Hong Kong, Netherlands",,,,,,,,,,,,,,,,
A Family Submerged,Familia sumergida,0,es,,"Marcela’s world becomes strange and unfamiliar after her sister Rina dies. She feels lost in her own house, and her relationship with her husband and children seems to suffer. But when Nacho, a young friend of her daughter’s, unexpectedly drops by, she starts to talk and walk with him. Gradually Marcela begins to have conversations with relatives from another dimension.",91,0,2018-10-11,6.0,16,Drama,Español,"Argentina, Brazil, Germany, Norway",,,,,,,,,,,,,,,,
Outside In,Outside In,0,en,,An ex-con struggling to readjust to life in his small town forms an intense bond with his former high-school teacher.,109,0,2018-03-30,6.1,93,Drama,English,United States of America,https://www.nytimes.com/2018/03/29/movies/love-after-love-review.html,Russ Harbaugh’s debut feature delivers something rarely seen in American movies: a warts-and-all examination of extended grief.,The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'Love After Love (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Harbaugh, Russ', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'MacDowell, Andie', 'rank': 4, 'major': 'N'}]",2018-03-29T11:00:01+0000,280.0,"Review: In ‘Love After Love,’ an Unflinching Look at Extended Grief",,,Love After Love,,,,By Jeannette Catsoulis,"[{'firstname': 'Jeannette', 'middlename': None, 'lastname': 'Catsoulis', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
Bread,Nan,10000,ku,,Sahim Omar Kalifa's graduating Film. A Kurdish family is trying everything to obtain residence papers and stay in Belgium.,30,0,2008-09-08,5.3,3,"Drama, Crime","Nederlands, ","Belgium, Iraq",,,,,,,,,,,,,,,,
In the Mood for Love,花樣年華,150000,cn,,"In Hong Kong of 1962, Mrs. Chan and Mr. Chow, a journalist, move into neighbouring apartments on the same day. Their encounters are formal and polite—until a discovery about their respective spouses creates an intimate bond between them.",99,14204632,2000-09-29,8.111,2533,"Drama, Romance","广州话 / 廣州話, Français, Español","France, Hong Kong, Netherlands",,,,,,,,,,,,,,,,
The Party,The Party,1500000,en,,"Hrundi V. Bakshi, an accident-prone actor from India, is accidentally put on the guest list for an upcoming party at the home of a Hollywood film producer. Unfortunately, from the moment he arrives, one thing after another goes wrong with compounding effect.",99,2900000,1968-04-04,7.291,716,Comedy,English,United States of America,https://www.nytimes.com/2018/03/15/movies/keep-the-change-review.html,"A stubborn thirtysomething sentenced to spend time in an autism support group after an arrest finds romance, in this film starring actors with autism.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'Keep the Change (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Israel, Rachel', 'rank': 3, 'major': 'N'}]",2018-03-15T16:10:25+0000,258.0,"Review: In ‘Keep the Change,’ Two People With Autism Find Love",,,Keep the Change,,,,By Glenn Kenny,"[{'firstname': 'Glenn', 'middlename': None, 'lastname': 'Kenny', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
Bread,Nan,10000,ku,,Sahim Omar Kalifa's graduating Film. A Kurdish family is trying everything to obtain residence papers and stay in Belgium.,30,0,2008-09-08,5.3,3,"Drama, Crime","Nederlands, ","Belgium, Iraq",,,,,,,,,,,,,,,,
The Housemaid,하녀,4000000,ko,,"Hae-ra and her husband, Hoon, hire Eun-yi to look after their daughter. When Hoon gets Eun-yi pregnant, Hae-ra tries to kill the child. Soon, Eun-yi decides to seek revenge for the betrayal.",107,0,2010-05-13,6.4,296,"Thriller, Drama",한국어/조선말,South Korea,,,,,,,,,,,,,,,,
Kangaroo,Kangaroo,0,en,,"In turn-of-the-century Australia, two criminals ingratiate themselves with a rancher in order to swindle him. However, the two partners become rivals for the affection of the rancher's beautiful daughter.",84,0,1952-05-16,5.2,8,"Adventure, Drama, Romance",English,United States of America,https://www.nytimes.com/2018/01/18/movies/kangaroo-a-love-hate-story-review.html,"The documentary looks at the mass killings of kangaroos for pet-food companies, leather processors and ranchers in Australia.",The New York Times,"[{'name': 'creative_works', 'value': 'Kangaroo: A Love-Hate Story (Movie)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Kangaroos', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Animal Abuse, Rights and Welfare', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'McIntyre Clere, Kate', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'McIntyre, Mick', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Documentary Films and Programs', 'rank': 6, 'major': 'N'}, {'name': 'glocations', 'value': 'Australia', 'rank': 7, 'major': 'N'}]",2018-01-18T12:00:23+0000,263.0,Review: ‘Kangaroo: A Love-Hate Story’ Exposes a Wildlife Massacre,,,Kangaroo: A Love-Hate Story,,,,By Ken Jaworowski,"[{'firstname': 'Ken', 'middlename': None, 'lastname': 'Jaworowski', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
"A Woman, a Man, a Man and another Woman","Женщина, Мужчина, Мужчина и еще одна Женщина",0,ru,,,0,0,2021-08-21,0.0,0,,,,,,,,,,,,,,,,,,,
Youth in Revolt,Youth in Revolt,18000000,en,http://youthinrevolt-themovie.com/,"As a fan of Albert Camus and Jean-Luc Godard, teenage Nick Twisp is definitely out of his element when his mother and her boyfriend move the family to a trailer park. When a pretty neighbor named Sheeni plays records by French crooners, it's love at first sight for frustrated and inexperienced Nick. Learning that she is dating someone, Nick launches a hilarious quest to find his way into Sheeni's heart -- and bed.",87,0,2009-09-11,6.179,869,"Comedy, Romance","English, Français",United States of America,,,,,,,,,,,,,,,,
Killing for Love,Das Versprechen,300000,de,http://promise-movie.com/the-movie/,"Derek and Nancy Haysom were brutally murdered in their house in Lynchburg, Virginia, on March 30, 1985. Suspicion fell on their daughter Elizabeth and her boyfriend Jens Söring. They flee to Europe, but are caught and extradited to the U.S. Elizabeth is sentenced to 90 years in jail for incitement to murder, Jens Söring to two life sentences. Karin Steinberger, Marcus Vetter and their team spent over three years researching this case, which achieved world-wide notoriety. They uncovered new evidence, including the fact none of the blood samples found at the scene of the crime belonged to Jens Söring.",131,0,2016-10-27,6.3,42,"Crime, Documentary","English, Deutsch","Sweden, Germany, United Kingdom, Netherlands, Denmark",https://www.nytimes.com/2017/12/14/movies/killing-for-love-review.html,"The true-crime documentary lays out a persuasive case for reasonable doubt in the case against Jens Soering, who was convicted, along with his girlfriend.",The New York Times,"[{'name': 'creative_works', 'value': 'Killing for Love (Movie)', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Soering, Jens', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Haysom, Elizabeth', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Vetter, Marcus (1967- )', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Steinberger, Karin', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Documentary Films and Programs', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Murders, Attempted Murders and Homicides', 'rank': 7, 'major': 'N'}]",2017-12-14T12:00:26+0000,281.0,Review: ‘Killing for Love’ Revisits a Virginia Murder Case,,,Killing for Love,,,,By Ben Kenigsberg,"[{'firstname': 'Ben', 'middlename': None, 'lastname': 'Kenigsberg', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
The Shape of Water,The Shape of Water,19500000,en,http://www.foxsearchlight.com/theshapeofwater/,"An other-worldly story, set against the backdrop of Cold War era America circa 1962, where a mute janitor working at a lab falls in love with an amphibious man being held captive there and devises a plan to help him escape.",123,195300000,2017-12-01,7.247,11813,"Drama, Fantasy, Romance","English, Pусский",United States of America,https://www.nytimes.com/2017/11/30/movies/the-shape-of-water-review-guillermo-del-toro.html,"Guillermo del Toro’s latest film is an unlikely and lyrical love story, inspired by “Creature From the Black Lagoon.”",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'The Shape of Water (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Del Toro, Guillermo', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Spencer, Octavia', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Shannon, Michael', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Hawkins, Sally', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Jones, Doug (1960- )', 'rank': 7, 'major': 'N'}]",2017-11-30T16:10:56+0000,924.0,Review: ‘The Shape of Water’ Is Altogether Wonderful,,,A Monster Worthy of Love,,,,By A.O. Scott,"[{'firstname': 'A.', 'middlename': 'O.', 'lastname': 'Scott', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
Cuba and the Cameraman,Cuba and the Cameraman,0,en,https://www.netflix.com/title/80126449,This revealing portrait of Cuba follows the lives of Fidel Castro and three Cuban families affected by his policies over the last four decades.,113,0,2017-09-08,7.5,105,Documentary,"Español, English","Cuba, United States of America",https://www.nytimes.com/2017/11/23/movies/cuba-and-the-cameraman-review.html,The filmmaker Jon Alpert has been visiting and documenting Cuba for 45 years. His new movie looks back fondly at its people and its leader.,The New York Times,"[{'name': 'subject', 'value': 'Documentary Films and Programs', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Cuba', 'rank': 2, 'major': 'N'}, {'name': 'creative_works', 'value': 'Cuba and the Cameraman (Movie)', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'ALPERT, JON', 'rank': 4, 'major': 'N'}]",2017-11-23T12:00:20+0000,427.0,Review: ‘Cuba and the Cameraman’ Lavishes Love on a Country … and Castro,,,Cuba and the Cameraman,,,,By Glenn Kenny,"[{'firstname': 'Glenn', 'middlename': None, 'lastname': 'Kenny', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
On the Beach at Night Alone,밤의 해변에서 혼자,0,ko,,"Young-hee, an actress reeling in the aftermath of an affair with a married film director, escapes to Hamburg. But when she returns to Korea and meets with friends for drinks, startling confessions emerge.",101,0,2017-03-23,6.5,126,Drama,한국어/조선말,South Korea,https://www.nytimes.com/2017/11/16/movies/on-the-beach-at-night-alone-review-hong-sang-soo.html,Kim Min-hee stars in a new film from the prolific South Korean director Hong Sang-soo. The movie has been seen as based partly on their affair.,The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'On the Beach at Night Alone (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Hong Sang-soo', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Kim Min-hee', 'rank': 4, 'major': 'N'}]",2017-11-16T12:00:20+0000,520.0,Review: ‘On the Beach at Night Alone’ Zooms in on a Love Affair,,,"Fiction, With Real Life Getting in the Way",,,,By A.O. Scott,"[{'firstname': 'A.', 'middlename': 'O.', 'lastname': 'Scott', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
With Thelma,Avec Thelma,0,fr,,"An Icelandic volcano has blocked air traffic and Thelma’s parents are stuck overseas. Until planes start flying across the sky again Jean, Vincent and Thelma share the same roof.",14,0,2017-05-01,4.0,4,"Drama, Comedy",Français,"Belgium, France",,,,,,,,,,,,,,,,
Hello Again,Hello Again,0,en,,A suburban housewife chokes to death and is brought back to life by a spell cast by her wacky sister.,96,20419446,1987-11-06,5.8,91,"Fantasy, Comedy, Romance",English,United States of America,https://www.nytimes.com/2017/11/07/movies/hello-again-review.html,"This film from Tom Gustafson, based on a 1993 Off Broadway show, has a formidable cast of Broadway names but wants for dramatic traction.",The New York Times,"[{'name': 'subject', 'value': 'Movies', 'rank': 1, 'major': 'N'}, {'name': 'creative_works', 'value': 'Hello Again (Movie)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Gustafson, Tom', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Jackson, Cheyenne', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'McDonald, Audra', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Willis, Rumer (1988- )', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'LaChiusa, Michael John', 'rank': 7, 'major': 'N'}]",2017-11-07T19:13:29+0000,321.0,"Review: ‘Hello Again,’ a Movie Musical Ode to Love and Lust Over Decades",,,Decades of Musical Love and Lust,,,,By Andy Webster,"[{'firstname': 'Andy', 'middlename': None, 'lastname': 'Webster', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",
